6352,2147,2071,1124,2091
6352,2144,2071,1121,2088
6353,2144,2066,1120,2089
6353,2145,2074,1121,2089
6353,2145,2070,1124,2092
6353,2145,2071,1124,2088
6353,2144,2068,1126,2088
6353,2149,2070,1123,2089
6353,2146,2070,1128,2087
6357,2146,2074,1124,2089
6357,2144,2070,1121,2091
6357,2150,2070,1125,2091
6357,2143,2071,1120,2089
6357,2149,2074,1125,2086
6357,2144,2068,1128,2088
6357,2146,2072,1126,2090
6357,2147,2068,1125,2088
6357,2146,2067,1128,2088
6357,2148,2067,1120,2087
6357,2144,2070,1120,2088
6358,2147,2068,1119,2088
6358,2148,2070,1122,2086
6358,2150,2067,1124,2087
6358,2148,2070,1126,2088
6358,2148,2070,1129,2088
6358,2150,2069,1124,2089
6358,2146,2066,1119,2090
6358,2150,2070,1121,2090
6358,2148,2066,1122,2086
6358,2146,2074,1123,2090
6358,2147,2068,1124,2089
6358,2150,2070,1125,2088
6358,2147,2065,1126,2090
6358,2146,2070,1124,2089
6358,2146,2070,1124,2091
6358,2146,2070,1122,2088
6358,2149,2071,1125,2090
6358,2145,2070,1122,2091
6358,2146,2070,1124,2090
6358,2146,2070,1122,2089
6359,2146,2071,1123,2089
6359,2146,2072,1126,2090
6359,2146,2067,1121,2089
6359,2149,2072,1124,2087
6359,2147,2071,1120,2087
6359,2146,2072,1120,2091
6359,2147,2072,1124,2090
6359,2148,2072,1122,2090
6359,2146,2071,1126,2089
6359,2145,2070,1125,2091
6359,2150,2066,1126,2092
6359,2141,2074,1123,2089
6359,2148,2070,1121,2091
6359,2149,2071,1123,2090
6359,2146,2070,1124,2088
6359,2143,2070,1125,2090
6359,2148,2072,1125,2085
6359,2147,2073,1125,2092
6359,2142,2071,1121,2087
6359,2148,2070,1121,2089
6360,2147,2070,1122,2085
6360,2144,2068,1123,2093
6360,2142,2070,1122,2089
6360,2145,2070,1123,2092
6360,2148,2070,1121,2088
6360,2145,2070,1128,2090
6360,2146,2070,1125,2090
6360,2146,2070,1122,2090
6360,2144,2070,1120,2091
6360,2144,2070,1123,2089
6360,2144,2070,1121,2091
6360,2146,2070,1120,2090
6360,2144,2076,1126,2089
6360,2148,2068,1126,2090
6360,2145,2070,1125,2089
6360,2144,2074,1124,2088
6360,2142,2068,1122,2089
6360,2144,2070,1123,2092
6360,2142,2069,1124,2089
6360,2146,2074,1122,2090
6361,2146,2070,1124,2089
6361,2146,2074,1126,2090
6361,2145,2073,1125,2088
6361,2148,2071,1125,2089
6361,2146,2070,1122,2090
6361,2146,2070,1121,2090
6361,2146,2070,1120,2089
6361,2145,2068,1126,2090
6361,2145,2074,1124,2089
6361,2146,2072,1124,2088
6361,2148,2070,1124,2090
6361,2148,2067,1126,2092
6361,2144,2072,1120,2089
6361,2146,2068,1123,2092
6361,2146,2070,1123,2086
6361,2146,2074,1126,2088
6361,2146,2072,1122,2092
6361,2148,2070,1126,2090
6361,2144,2070,1123,2089
6361,2146,2070,1125,2091
6362,2145,2067,1124,2089
6362,2144,2070,1121,2089
6362,2146,2070,1119,2089
6362,2144,2070,1123,2092
6362,2146,2074,1122,2089
6362,2144,2070,1126,2091
6362,2145,2070,1127,2089
6362,2145,2070,1126,2091
6362,2145,2070,1125,2089
6362,2152,2072,1124,2090
6362,2142,2071,1124,2091
6362,2146,2074,1124,2089
6362,2147,2072,1121,2093
